answer,summary
지금까지 살아오면서 가장 힘들었던 경험은 대학교 때 논문을 작성하는 일이었습니다. 물론 전공 과목이라 해당 논문이 당연히 저에게 있어서는 매우 중요한 일이기도 하였지만 왠지 모르게 논문 쓰는 일이 저에게는 굉장히 힘들었던 경험 중 하나였습니다. 이유는 제가 해외에서 대학을 다녔기 때문에 해외 그 나라의 언어로 논문을 써야 했기 때문입니다. 제가 평소 구사하던 언어와 다르게 논문은 조금 더 지식을 탐하는 또는 조금 더 전문성이 있는 언어를 써야 했기 때문에 논문 쓰는 일 자체도 힘들었지만 그 말을 해당 언어로 바꾸는 것 자체가 저에게는 매우 힘들었습니다. 그래서 저는 혼자서 하기 힘들다는 판단하에 교수님을 통해서 조금 더 배워가며 교수님의 도움을 받으며 해당 논문을 작성을 완수하였습니다.,대학교 때 논문을 작성하는 일은 굉장히 힘들었습니다. 전공 과목이라 해당 논문이 매우 중요하이기도 하였지만 해외 그 나라의 언어로 논문을 써야 했기 때문입니다. 그래서 혼자서 하기 힘들다는 판단하에 교수님을 통해서 조금 더 배워가며 해당 논문을 작성했습니다.
제가 만약 입사 후에 제가 원하던 일을 못 하게 되었을 경우 저는 그거와 상관없이 저에게 주어진 업무를 성실하게 완수해 갈 것입니다. 그 이유는 물론 제가 원하던 일을 하는 것이 가장 중요하기도 하지만 일단은 귀사에 입사를 하여 다른 일도 다른 업무도 배워가는 것 또한 저에게는 매우 귀중한 경험이라 생각이 듭니다. 그래서 제가 비록 전문성은 떨어질지는 모르지만 해당 업무를 완수하기 위하여 저는 처음부터 배우는 자세로 빠르게 동료나 선배들에게 일을 배워가며 적응할 것입니다. 적응이 완료된 후에는 그 누구보다도 저의 역량을 사용하여 열심히 그 임무를 잘 수행하도록 노력하겠습니다.,귀사에 입사하여 다른 일도 다른 업무도 배워가는 것은 저에게는 매우 귀중한 경험이라 생각합니다. 따라서 처음부터 배우는 자세로 빠르게 동료나 선배들에게 일을 배워가며 적응할 것입니다. 그 후에는 그 임무를 잘 수행하도록 노력하겠습니다.
이전 직장에서 퇴사한 후 퇴사한 것을 후회한 적이 있습니다. 당시에는 저와 맞지 않는 일을 처음에는 제가 당연히 숙련이 높아가면서 잘 수행할 거라 생각이 되었지만 시간이 지나도 해당 업무가 적응이 안 되었기 때문에 저는 많이 힘들어 했습니다. 그래서 퇴사를 몇 개월 간 고민을 하다가 결국에는 퇴사하였습니다. 후에 저와 같이 입사했던 동료는 지금 현재 직위가 올라서 책임자 역할을 맡아 하고 있습니다. 그 동료를 바라보면서 저는 당시에 왜 조금 더 깊게 고민하고 생각하지 않았는지 후회를 하였습니다. 만약 제가 계속 다녔다면 저 역시 적응하여 조금은 좀 더 즐겁게 일하지 않았을까 생각이 듭니다.,"이전 직장에서 퇴사한 것을 후회한 적이 있습니다. 해당 업무가 적응이 안 되어 힘들어 했습니다. 후에 같이 입사했던 동료를 바라보면서 후회를 했으며, 만약 계속 다녔다면 저 역시 적응하여 즐겁게 일하지 않았을까 생각합니다."
제가 만약 이 면접에서 최종 탈락을 하게 된다면 저는 첫 번째 면접 준비가 제대로 안 돼서라고 생각합니다. 두 번째는 이 해당 업무에 대해 저의 전문 지식이 많이 부족하여 저는 해당 업무를 수행하기에는 자격이 많이 부족하여 탈락하였다고 생각이 듭니다. 물론 제 전공이 아니라 제가 하고 싶었던 일에 무작정 입사 지원을 한 것이기도 하지만 저는 조금 더 면접 준비와 해당 업무를 이해하기 위하여 공부를 하여 입사 지원을 하면 어땠을까 라는 생각을 하게 됩니다. 그래서 다음에도 한 번 더 기회가 된다면 저는 지금 현재 부족한 저의 업무 지식을 조금 더 쌓고 나서 다시 한 번 도전해 보고 싶습니다.,만약 이 면접에서 최종 탈락하게 된다면 첫 번째 이유는 면접 준비가 제대로 안 돼서라고 생각합니다. 두 번째는 해당 업무에 대해 저의 전문 지식이 많이 부족하여 탈락하였다고 생각합니다. 업무 지식을 조금 더 쌓고 다시 도전하고 싶습니다.
일례로 아이티 관련 교육을 받을 때 공부한 방식을 설명드리고자 합니다. 어 아이티의 경우에 기본적으로 책으로 공부한다고 되는 것은 아니었습니다. 시중에 어마어마한 양의 책들이 있지만 무엇보다 내가 한 번 실습을 하며 어 배우는 것이 이해하는 데 가장 중요했습니다. 이를 토대로 데이터 분석을 공부하면서 주어진 예제 문제를 직접 풀어보고 이해하고 그러한 관련 지식들을 습득하였습니다. 또 무엇보다 중요한 것이 유튜브라고 생각합니다. 요새는 공부할 수 있는 조건은 열려 있기 때문에 검색하면 더 내가 필요로 하는 자료를 찾아보고 거기에 맞춰 공부하면 쉽게 어 이해할 수 있기 때문입니다. 마지막으로 가장 중요한 것은 배운 내용을 한 번 정리하는 것입니다. 노트북이나 메모장을 통해 내가 오늘 공부했던 내용들을 어 핵심으로 나누어 정리하고 그것들을 복습해서 공부하는 것이 이에 어 공부하는 데 가장 중요하다고 생각합니다.,"일례로 아이티 관련 교육을 받을 때 공부한 방식을 설명하자면, 우선 실습을 통해 배우는 것이 가장 중요했습니다. 이를 토대로 데이터 분석을 공부하면서 주어진 예제 문제를 직접 풀어보고 이해하고 관련 지식들을 습득하였습니다. 그리고 배운 내용을 핵심으로 나누어 정리하고 그것을 복습해서 공부하는 것이 가장 중요하다고 생각합니다."
먼저 무 무형문화재에 대한 이해가 필요하다고 생각합니다. 우리는 일상적으로 문화재라고 하면 사람이 아닌 물건을 생각하는 경우가 많습니다. 무형문화유산의 경우 대부분 사람이나 사람이 한 행하는 행동으로 어 시작되기에 가치를 판단하기 어려운 부분도 많습니다. 특히 이러한 부분을 해결하기 위해 먼저 선행돼야 할 관념은 인간 다양성을 존중하는 태도라고 생각합니다. 시대에 따라 가치는 분명하게 달라지게 됩니다. 하지만 이러한 가치를 기성세대들 또 이끌어가는 주류 세대들은 이해타산적인 부분으로 바라보기에 접점이 없는 경우도 있습니다. 하지만 무형 문화유산은 어느 하나에 묶여서 적용하는 것이 아니기에 보다 세대가 어우러져 연결된다면 쉽게 이해할 수 있는 부분이라고 생각합니다. 결국 이러한 가치는 우리의 문화를 모두가 인정하고 받아들이는 자세로부터 시작합니다. 그러한 공동체적인 가치가 선행되지 않으면 결국 어 이러한 문화재의 보호도 어 이루어지지 않습니다. 일례로 공동체 가치가 없이 생존에 급급한 나라의 경우 자신의 문화를 알리기보다 또 그것을 이해하기보다 생존 문제에 우선되는 것을 보면 쉽게 이해할 수 있는 것 같습니다.,무형문화유산은 사람이 아닌 물건을 생각하여 가치를 판단하기 어려운 부분이 있습니다. 이를 해결하기 위해서는 인간 다양성을 존중하는 태도가 선행되어야 합니다. 공동체적인 가치가 선행되지 않으면 문화재의 보호도 이루어지지 않습니다.
가고 싶은 회사의 경우 이곳이 그곳이라고 생각합니다. 당연히 일에 대한 보수가 좋은 회사가 가장 중요한 가치 기준입니다. 아무리 열심히 일해도 그만한 인정이 되지 않는 회사는 쉽게 마음이 가지 않는 것도 사실입니다. 또한 내가 열심히 일해도 어 한편으로 다른 생각이 들 수 있습니다. 물론 회사의 분위기도 중요하지만 그것은 차순위라고 생각합니다. 회사가 나의 가치를 인정해 주지 않는 상태서 분위기만 좋을 경우 마치 일하는 것이 아닌 공동체 생활을 하는 곳으로 여겨지기 때문입니다. 이외에도 중요한 가치는 여가 생활이 확실히 보장받는 것도 중요한 가치 중 하나입니다. 회사의 중요한 업무로 내가 일주일 혹은 한 달 동안 야근을 반복했지만 일이 잘 마무리된 이후에 며칠간 온전히 쉴 수 있는 환경을 제공하지 않는다면 개인적으로 피로가 누적이 되고 회사에 대한 애사심 또한 어 느껴지기 어렵기 때문입니다. 그렇게 내 자신에 대한 보수가 합당한 곳이 어 회사 선정에 대한 중요한 가치라고 생각합니다.,일에 대한 보수가 좋은 회사가 가장 중요한 가치 기준입니다. 회사의 분위기가 좋은 경우 공동체 생활을 하는 곳으로 여겨지기 때문입니다. 이외에도 중요한 가치는 여가 생활이 확실히 보장받는 것입니다. 일이 잘 마무리된 이후에 며칠간 온전히 쉴 수 있는 환경을 제공하지 않는다면 피로가 누적이 되고 회사에 대한 애사심 또한 느끼기 어렵기 때문입니다.
새로운 환경에서 전혀 몰랐던 일을 맡아서 한 경험이라면 아이티 교육을 받았던 것입니다. 아이티 기술 교육을 받으면 알고리즘이 가장 중요시 되는데 특히 저는 다양한 아이티 기술 중 파이썬이라는 언어를 통해 빅 데이터 분석을 주로 공부하였습니다. 간단한 분석은 물론 남들이 꺼려하는 데이터 수집 정제 가공 검수까지의 전 단계를 아우르는 사업도 참여하였습니다. 아이티 기술을 통해 가장 중요시되는 것은 어느 일에도 프로세스가 먼저 세워지지 않으면 일이 언제 시작해서 언제 끝나는지 알 수 없다는 것입니다. 어 또한 제가 이 교육을 받은 이유 중의 하나가 바로 어 라벨러 교육을 위해서 어 제가 교육을 받았습니다. 이 교육을 통해서 어 새로운 도전에 대한 두려움도 있었지만 내가 이 교육을 통해 보다 더 성장하고 있다는 느낌도 받았습니다. 어 결국 어 전혀 몰랐던 일을 하였지만 이 일을 통해서 내 자신은 성장하고 어 더 가치를 있는 삶을 살아 갈 수 있다는 것을 알게 되었습니다.,새로운 환경에서 전혀 몰랐던 일을 맡아서 한 경험이라면 아이티 교육을 받았던 것입니다. 아이티 기술 교육을 받으면 알고리즘이 가장 중요시 되는데 특히 파이썬이라는 언어를 통해 빅 데이터 분석을 주로 공부하였습니다. 어느 일에도 프로세스가 먼저 세워지지 않으면 일이 언제 시작해서 언제 끝나는지 알 수 없다는 것이 가장 중요했습니다.
제 자신의 스트레스 해소 방법이 있다면 하루는 편하게 푹 잡니다. 다른 활동을 하거나 운동을 하는 방법 어 또는 노래를 부르거나 다양한 방법들을 해 봤지만 어 일시적이었고 하루를 푹 자면서 내가 무엇을 잘못했는지 그리고 그 가운데 내가 잘못한 것이 없었는지 또 이번 경우를 통하여 고쳐야 될 점은 무엇인지 피드백 하는 시간을 갖는 것이 가장 중요하다고 생각합니다. 사람은 누구나 실수할 수 있지만 그 실수를 반복하는 것은 가장 어처구니 없는 일이라고 생각합니다. 마찬가지로 스트레스도 받는 순간이지 어 잠을 자고 난 이후에 어 다시 처음처럼 일하는 모습을 보이면 잘못된 굴레에서 벗어나는 게 가능하다고 생각합니다. 그렇게 저는 그냥 스트레스를 받으면 하루 편하게 푹 자고 다시 아무 일 없었던 것처럼 일을 합니다.,저는 그냥 스트레스를 받으면 하루 편하게 푹 자고 다시 아무 일 없었던 것처럼 일을 합니다. 사람은 실수할 수 있지만 그 실수를 반복하는 것은 가장 어처구니 없는 일이라고 생각합니다. 마찬가지로 스트레스도 받는 순간 다시 처음처럼 일하는 모습을 보이면 잘못된 굴레에서 벗어날 수 있다고 생각합니다.
어 그러한 부분도 고려하여 지원하게 되었습니다. 저는 농담 삼아 주변 친구들이 역마살이 꼈다고 하는 경우가 있었습니다. 그러한 농담이 나온 이유 중 하나는 타지를 가도 쉽게 적응하고 어 남들은 잠자리가 바뀌어도 쉽게 적응하지 못해서 난리지만 어 저는 쉽게 잘 수 있었고 또 일을 하면서 보여지는 모습도 무언가 보다 집중적으로 잘 하기에 그런 별명이 생겼습니다. 또한 제 경우도 마찬가지로 어느 한 곳에서 생활하는 것보다 다양한 곳에서 일하는 것도 즐겁게 일할 수 있습니다. 무엇인가 새로운 환경에서 적응하면서 보다 새로운 부분을 발견할 수 있다는 즐거움과 동시에 일적인 부분에서 놓치지 않겠다 라고 한다면 충분히 문제 없이 타 지역 근무도 가능하다고 생각합니다.,저는 타지를 가도 쉽게 잘 수 있었고 일을 하면서 보여지는 모습도 무언가 보다 집중적으로 잘 하기에 역마살이 꼈습니다. 새로운 환경에서 적응하면서 새로운 부분을 발견할 수 있다는 즐거움과 동시에 일적인 부분에서 놓치지 않겠다고 한다면 타 지역 근무도 가능하다고 생각합니다.
게임 중 탱커의 역할을 맡아서 수행하고 싶습니다. 사람들은 자신이 돋보이는 캐릭터로 딜러를 하는 경우가 있지만 딜러를 하기 위해서 보다 고려할 부분이 많이 있다고 생각합니다. 특히 어 딜러의 경우에 한 번의 실수도 용납되지 않고 만약 실수를 통해 죽게 된다면 모든 팀원들이 다시 게임을 진행해야 되는 경우도 생기기 때문입니다. 반면 탱커는 묵묵히 내게 주어진 또는 맡겨진 일에 대해서 이해하면서 동시에 모두를 동기부여 시킬 수 있다는 점이 가장 좋습니다. 또 내가 솔선수범으로 먼저 일에 나설 수 있는 것과 동시에 탱커는 한 번의 실수는 용납할 수 있기 때문입니다. 물론 한 번의 실수 이후에 반복된 실수가 없도록 피드백 삼아 개선한다면 해당 게임의 승기는 온전히 휘어잡을 수 있기에 어 저는 만약 게임 속 캐릭터가 된다면 탱커의 역할을 수행하고 싶습니다.,"딜러의 경우 한 번의 실수도 용납되지 않고 실수로 인해 죽게 된다면 모든 팀원들이 다시 게임을 진행해야 되는 경우가 있기 때문에, 저는 만약 게임 속 캐릭터가 된다면 탱커의 역할을 수행하고 싶습니다."
구성원들과 갈등이 생기면 먼저 일이 누구로부터 발생했는지를 파악합니다. 일의 책임은 무척이나 중요하다고 생각합니다. 이 책임을 통해 내가 어 보수를 받고 있고 내가 지금 이 일을 할 수 있는 것입니다. 하지만 대부분 이러한 책임을 간과하게 보고 갈등이 생기는 경우가 있습니다. 내가 해야 되는 일의 범위를 넘어서는 부분이 있거나 혹은 내가 하지 말아야 되는 일의 범위가 있는데 그것을 알지 못해 생기는 경우에 올바르게 인지를 시켜주는 편입니다. 일례로 잠깐 파트 타임을 했을 때 어느 한 팀원이 어 모든 일에 까칠하게 대화하며 일의 프로세스를 무시하는 경우가 있었습니다. 그래서 직접 그 팀원을 만나기 위해 찾아갔고 그 직원은 사회생활이 처음이라 무조건 이렇게 하면 어려운 일을 주지 않는다는 안일한 생각으로 일을 하게 되었던 것을 알게 되었습니다. 그 일을 제가 직접 해결하기보다 어 팀장에게 보고하였고 개선되기 위한 방법도 한 가지 제시하였습니다. 이후 해당 직원은 어 그러한 일에 대한 편견 없이 쉽게 일을 개선하게 되었습니다. 책임에 대한 범위만 정해진다면 충분히 문제를 정리할 수 있다고 생각합니다.,일의 책임은 무척이나 중요하나 대부분 이러한 책임을 간과하게 보고 갈등이 생기는 경우가 있습니다. 하지만 책임에 대한 범위만 정해진다면 충분히 문제를 정리할 수 있다고 생각합니다.
상사가 회사에 이익에 반하는 행동을 하는 것을 목격했다면 어 상사가 왜 이익에 반하는 행동을 했는지 한 번 여쭤보고 어 근거를 들어서 오히려 상사가 반하는 행동을 하지 못하게 잘 얘기할 것 같습니다. 음 모두가 함께하는 조직 생활에서 누군가가 회사의 이익을 반하는 것은 본인뿐만 아니라 구성원 모두가 다 피해를 끼치 끼치는 일이기 때문에 어 근거를 잘 얘기해서 상사의 의견을 조율하고 다시 한 번 고민할 수 있도록 얘기하겠습니다.,조직생활에서 상사가 회사의 이익에 반하는 행동을 하는 것을 목격했다면 근거를 들어 상사가 반하는 행동을 못하게 잘 설명할 수 있을 것 같습니다.
어 구성원과 갈등이 생긴다면 우선 조직 생활에서 갈등이 생기는 것은 당연하다고 생각합니다. 하지만 이것을 어떻게 조율하고 행동하느냐에 따라 갈등이 쉽게 풀릴 수 있다고 생각합니다. 만약 구성원이 갈등이 생겼다면 어 구성원이 어떤 의지가 있고 어떻게 해결을 해 나갈지 먼저 다가가서 얘기하고 구성원들의 니즈를 파악해서 서로 협력해서 도와줄 것 같습니다. 이렇게 하다 보면 갈등은 자연스럽게 해결이 될 것 같습니다.,조직생활 내 갈등이 생기는 것은 당연하나 이를 조율하고 행동하느냐에 따라 갈등이 쉽게 풀릴 수 있습니다. 갈등이 생겼다면 먼저 다가가서 얘기하고 협력해서 도와야 합니다.
저는 어 협업하는 과제를 좀 더 선호하는 편인 것 같습니다. 어 조직 생활을 하면서 단체 생활을 할 때 가장 중요한 것은 협업인데요. 어 혼자 과제를 하는 것보다 협업을 협업을 통해 과제를 하면 이제 다른 부서원들이 저보다 더 좋은 아이디어가 떠오를 수 있고 더 좋은 기획을 할 수 있기 때문에 어 서로서로의 의견을 존중하면서 다 같이 협업하는 어 협업하는 과제가 더 좋은 것 같습니다.,단체 생활을 할 때 가장 중요한 것은 협업입니다. 협업을 통해 과제를 하면 다른 부서원들이 저보다 더 좋은 아이디어와 기획을 할 수 있습니다.
어 이 제 의견을 어 강하게 주장하는 편이고요. 일단 어 강하게 주장한다는 게 일단 결론 먼저 이야기 좀 드리고 그 앞단에 왜 그렇게 생각하는지에 대해 좀 논리에 대해서 강하게 좀 이야기하는 편입니다. 어 이러한 부분들이 좀 선행이 되어야지만 결과물 측면에서 봤을 때 어 어떻게 보면 모두 다 이해할 수 있는 결과물이 나야 된다 라고 생각을 하거든요. 뭐 단순히 어 근거가 없는 우기기 식의 의견을 어 좀 표출하기보다는 왜 그렇게 생각을 했고 어 이게 왜 맞는지에 대해서 좀 논리 정연하게 이야기를 하려는 편이고 만약에 상대방이 저보다 많은 사람들이 이해하기 쉽고 그 의견이 맞는다면 충분히 따를 의사가 있습니다. 이러한 부분들이 사실 발전에 굉장히 도움이 많이 된다 라고 생각을 하고 어 제 의견이 어 수용이 돼야지만 무조건 어 저한테만 저한테 도움이 된다 라고 생각하고 있지는 않습니다. 그래서 어 그렇게 좀 어 주장하는 편이고 어 이러한 부분들이 좀 토의나 토론할 때 저의 스타일인 것 같습니다.,강하게 주장하는 다는 게 일단 결론을 먼저 이야기 하고 그 앞단에 왜 그렇게 생각하는지에 대해 좀 논리에 대해 강하게 이야기하는 편입니다. 이러한 부분들이 좀 선행이 되어야지만 모두 다 이해할 수 있는 결과물이 나와야 된다고 생각을 하고 논리 정연하게 이야기를 하려고 합니다.
아 최근에는 명상을 좀 많이 공부하고 실천을 하려고 하고 있습니다. 사실 명상이라는 부분이 어 많은 사람들이 요 단어를 들었을 때 굉장히 좀 정적이고 재미없다. 어 또는 조용한 음악을 튼 후에 뭐 가부좌를 튼다. 뭐 요런 식의 어 이를테면 선입견 이라고 할 수 있죠. 어떻게 보면 그 단어를 떠올렸을 때의 이미지라고 생각이 드는데 사실 명상은 그렇지 않고 내가 어떤 것을 집중하기 위해서 어 내 생각이나 몸을 좀 정화시키는 데 좀 도움이 많이 된다 라고 생각을 해서 좀 어 학습을 진행 중에 있구요. 이러한 부분들이 어 업무에 좀 도움이 많이 됩니다. 집중력 향상이나 몰입하기 위한 도구로써 좀 활용이 많이 돼서 어 앞으로도 입사하게 된다 하더라도 꾸준히 좀 학습을 통해서 어 좀 업무 향 업무 같으면 향상을 위해서 좀 노력을 할 할 예정입니다.,최근에는 명상을 많이 공부하고 실천을 하고 있습니다. 명상은 어떤 것을 집중하기 위해서 내 생각이나 몸을 정화시키는 데 도움이 많이 된다 라고 생각하여 학습을 진행 중이며 이러한 부분들이 업무에 좀 도움을 많이 됩니다.
아 예 지금까지 살아오면서 가장 좀 힘들었던 경험은 최근에 채용 업무를 하면서 조금 어 좀 힘들었었는데 아 그 당시에 이제 이 정확히 사건은 면접 스케줄링을 좀 잘못해서 면접자들이 오늘 어 면접장을 찾아왔고 어 면접관 분들께서는 이제 내일로 면접을 알고 있었던 상황입니다. 그래서 어 회사에는 면접관 분들은 안계셨고요. 그렇다 보니까 어 이 시간이 다 됐는데 면접을 진행할 수 없 없었던 이런 상황이었습니다. 그래서 어 이러한 부분들을 면접자 분들께 좀 양해를 구하고 앞뒤 사정을 좀 설명을 드렸더니 정말 다행히도 이런 부분들을 잘 수용해 주셔서 어 그다음날 면접을 좀 잘 진행했던 경험이고요. 그 당시에만 생각하면 어 제가 실수한 것에 대해서 굉장히 좀 많이 좀 위축이 됐었고 어 좀 채용 업무를 계속 해야 되나 내가 이 이 업무와 좀 적성이 맞나 라는 생각이 들 정도로 좀 자책을 많이 했던 경험입니다. 그래서 이러한 부분들을 좀 계기로 어 면접 스케줄링이나 할 때 어 한 번 두 번 세 번까지 좀 크로스체크 하고요. 어 절대로 이 실수가 다시는 발생하지 않도록 어 여러 가지 툴을 사용해서 방지를 하고 있습니다. 앞으로도 입사를 하게 된다면 이러한 실수가 없게끔 꼼꼼히 업무를 진행할 수 있도록 하겠습니다.,채용 업무를 하면서 가장 힘들었던 것은 면접 스케줄링을 잘못해서 면접관들이 내일로 면접을 알고 있었던 상황이었습니다. 그래서 면접자 분들께 양해를 구하고 앞뒤 사정을 좀 설명 드리니 잘 받아들여 주셔서 다음 날 면접을 잘 진행했습니다. 앞으로 입사를 하게 된다면 이런 실수가 없게끔 꼼꼼하게 업무를 진행할 수 있도록 하겠습니다.
아 예 어 사실 저는 이 회사에 정말 지원해보고 싶었고 정말 감사하게도 면접이라는 기회까지 주어져서 즐겁게 좀 면접 준비를 했고요. 어 일단 첫 번째로는 제가 이미 잘 알고 있지만 어떤 수치적으로는 정확히는 몰랐기 때문에 재무적인 구조나 어 사업적인 부분들 어 이러한 부분들을 좀 조사하는 데 좀 많은 시간을 할애했고요. 그다음으로는 제가 지원하는 에이치알의 직무에 제 역량을 어떻게 좀 기여를 할 수 있을지 현재 이 상황에 어 제가 지원한 이 회사의 상황에 맞춰서 어떻게 좀 어 저의 역량을 통해서 좀 도움을 드릴 수 있을지에 대해서 좀 고민을 많이 했던 것 같습니다. 어 앞으로 제가 입사를 한다면 계속적으로 어 내가 어떤 방식으로 기여할 수 있을지에 대해서 치열하게 좀 고민하는 어 사람이 될 수 있도록 노력하겠습니다.,"저는 재무적인 구조나 사업적인 부분들을 조사하는 데 많은 시간을 할애했고, 현재 이 회사의 상황에 맞춰서 어떻게 좀 도움을 줄 수 있을지에 대해서 고민을 많이 했습니다. 앞으로 어떤 방식으로 기여할 수 있는지 고민하는 사람이 될 수 있도록 노력하겠습니다."
어 보통 갈등이 많이 생기지는 않았습니다. 팀 프로젝트나 회사 업무를 할 때도 어 주변 사람 사람들이 굉장히 좀 어 저를 양해를 많이 해 주시고 배려를 많이 해 주셔서 굉장히 업무를 수월하게 하고 있는 편이고요. 다만 이제 갈등이 생길 경우에는 최대한 좀 듣는 편인 것 같습니다. 어 왜 그렇게 생각해 하셨는지에 대한 이유를 좀 많이 듣고요. 그리고 설사 제가 맞고 어 그분이 좀 어 잘못된 선택이나 잘못된 부분을 이야기 아 하더라도 일단은 그 부분을 최대한 끝까지 들은 뒤에 좀 돌려서 이야기를 하는 편이고요. 어 그래서 사실 이렇게 어 좀 갈등을 어 관리하는 저만에 좀 스킬이 생긴 건 어 도서 중에 넛지라는 책이 있습니다. 그러니까 직접적으로 이야기하지 않고 어 좀 돌려서 우회적으로 좀 이야기를 함으로써 상대방이 좀 이러한 부분들을 깨닫고 바뀌는 것을 좀 어 좀 기술한 책인데요. 이런 부분들을 도서를 통해서 좀 많이 배웠고 어 앞으로도 좀 여러 도서들을 통해서 갈등이 생겼을 때 어떻게 해결할지에 대해서 좀 많이 고민하는 실천하는 사람이 되도록 하겠습니다.,갈등 상황이 발생했을 때 주변 사람들의 이해와 배려로 업무를 수월하게 처리하고 있습니다. 하지만 갈등이 생길 경우에는 최대한 많이 듣고 최대한 끝까지 들은 뒤에 돌려서 이야기를 하는 편입니다. 넛지라는 책을 통해 간접적 대화를 통해 상대방의 부족함을 깨닫고 바뀌는 것을 배웠고 앞으로도 갈등 해결에 대해 고민하는 사람이 되도록 하겠습니다.
어 저는 남을 잘 따르는 팔로워 형이라고 좀 생각이 들고요. 어 그러한 이유는 아무래도 지금 제 현재 위치가 어 제 역량을 펼치고 다른 사람들에게 영향력을 끼치는 위치보단 어 배우는 위치이고 어 제가 할 수 있는 부분 부분보다 아직은 모르는 부분들이 훨씬 많기 때문에 따라야 된다 라고 생각을 하고 있습니다. 하지만 이제 무조건적인 팔로우십은 좋지 않다 라고 생각이 들고요. 내가 그 안에서 주도적으로 할 수 있는 부분들을 좀 찾아서 업무를 좀 할려고 하는 편이고 어 그리고 좀 저는 업무를 할 때 질문을 좀 많이 해요. 그래서 어 제가 하는 방향성이 맞는지에 대한 좀 피드백을 많이 들을려고 하고 어 설사 어떤 업무를 하 하다가 내가 모르는 부분이 나왔다 라고 했을 때 최대한 끝까지는 찾아보고 어 이렇게 이렇게까지 찾아봤는데 이게 맞는지에 대해서 좀 질문을 드리는 편입니다. 그래서 사실 팔로워 형이지만 그 안에서도 좀 리더형이라고 좀 말씀을 드리고 싶습니다. 앞으로 업무를 할 때도 이러한 부분들이 어 저 뿐만 아니라 제 주위에 있는 분들에게 어 좀 누가 되지 않는 방향성이라고 좀 생각이 들어서요. 앞으로도 그렇게 업무를 해 나갈 예정입니다.,저는 남을 잘 따르는 팔로워 형이라고 생각하는데 이는 현재 제 역량보다 배우는 위치이고 할 수 있는 부분이 더 많기 때문입니다. 또한 저는 업무를 할 때 질문과 피드백을 많이 들을려고 하고 모르는 부분이 나왔다면 최대한 끝까지 찾아보고 이렇게까지 찾아봤다면 이게 맞는지에 대한 질문도 합니다. 이런 부분들이 주변 사람들에게 누가 되지 않는 방향성이라고 생각합니다.
어 예 저는 협업을 할 때는 좀 친밀감 사교성을 좀 있는 편이라고 좀 생각이 들고요. 어 이러한 사교성을 키우기 위해서 어 이 댄스 동아리를 어 가입을 한 적이 있습니다. 사실 저는 선천적으로도 그렇고 어 어느 정도 내향적인 성향을 좀 갖고 있습니다. 그래서 어 이런 부분들을 어 학교 다닐 때까지는 어차피 저 혼자 학습을 하고 결과물을 내야 되기 때문에 크게 문제 되지 않았었는데 사회생활 그리고 여러 관계를 좀 형성하기 위해서는 사교성이 굉장히 중요하다 라고 판단이 되어서 어 댄스 학원을 등록을 하게 되었고요. 어 다른 사람과 좀 몸 부딪치면서 이야기를 하고 내 모습들을 좀 보여주다 보니까 어 좀 이러한 제 주변에 쳤던 장벽들이 좀 무너지는 것들이 좀 느껴졌습니다. 그래서 이러한 부분들이 굉장히 좀 도움이 많이 됐고요. 앞으로 협업을 하는 데 있어서 좀 저를 좀 감추고 어떤 벽을 치기보다는 다른 사람과 좀 이야기를 하기 위해서 좀 다가가는 사람이 될 수 있도록 노력하겠습니다.,협업할 때 친밀감과 사교성을 키우고자 댄스 동아리에 가입했습니다. 사회생활과 여러 관계를 형성하기 위해서 사교성이 중요하다고 판단되어 학원에 등록을 하게 되었습니다. 협업에 있어 다른 사람과 이야기를 하기 위해 다가가는 사람이 될 수 있도록 노력하겠습니다.
어 제가 이루고 싶은 제 인생의 목표는 부모님을 여행 한 번 부모님 여행을 한 번 보내드리고 싶은 게 저의 어 지금 현재는 가장 큰 목표입니다. 어 저희 가족 구성원이 어머니 아버지 저 어 이렇게 밖에 없습니다. 그래서 사실 여태까지 살아오면서 어 변변한 뭐 효도를 한 번도 한 적이 없는데 어 이 회사에 입사해서 어 금전적인 좀 부분들을 통해서 어 부모님에게 해외여행 한 번 보내드리는 게 지금 가장 큰 목표이고요. 어 이런 부분을 달성하기 위해서 여러 어 투자 포트폴리오를 갖고 어 좀 저금을 통해서 어 빠른 시일내로 여행을 좀 보내드리고 싶습니다. 어 사실 어 저한테 투자하거나 여러 다른 투자 방법들도 있지만 어 나이가 들어서 나중에 돌아봤을 때 어 후회하지 후회 하는 일은 하지 말자 라고 생각합니다. 일 일 첫 번째 철학이기도 하구요. 그래서 늦기 전에 어 부모님 여행을 한 번 꼭 보내드리고 싶습니다.,"부모님을 여행 한 번 보내주고 싶은 게 제 인생의 목표입니다. 부모님에게 해외여행 한 번 보내는게 가장 큰 목표이고, 이를 위해 투자 포트폴리오를 갖고 빨리 여행을 보내려고 합니다. 이는 나중에 후회하는 일은 하지 않겠다는 제 일 원칙이고 늦기 전에 부모님 여행을 꼭 보내고 싶습니다."
